pay_period,pay_date,period_start,period_end,employee_id,full_name,role,filing_status,philly_resident,regular_pay,bonus_pay,gross_pay,ee_401k_deferral,ee_health_premium,fed_income_tax,social_security,medicare,additional_medicare,pa_state_tax,philly_wage_tax,pa_sui_employee,pa_lst,total_employee_taxes,total_pretax_deductions,net_pay,er_social_security,er_medicare,er_futa,er_suta,er_workers_comp,er_401k_safe_harbor,er_health_premium,total_employer_taxes,total_employer_cost
21,2024-10-11,2024-09-27,2024-10-10,EMP-017,Leon Beaumont,Paralegal,MFJ,Yes,3269.23,0.0,3269.23,0.0,216.0,425.0,202.69,47.4,0.0,100.37,122.6,2.29,2.0,902.35,216.0,2150.88,202.69,47.4,0.0,0.0,19.62,98.08,648.0,269.71,4285.02
21,2024-10-11,2024-09-27,2024-10-10,EMP-018,Sofia Delgado,Paralegal,MFJ,No,3000.0,0.0,3000.0,0.0,90.0,390.0,186.0,43.5,0.0,92.1,103.2,2.1,2.0,818.9,90.0,2091.1,186.0,43.5,0.0,0.0,18.0,90.0,270.0,247.5,3607.5
21,2024-10-11,2024-09-27,2024-10-10,EMP-019,Tasha Williams,Legal Assistant,Single,Yes,2615.38,0.0,2615.38,0.0,192.0,287.69,162.15,37.92,0.0,80.29,98.08,1.83,2.0,669.96,192.0,1753.42,162.15,37.92,0.0,0.0,15.69,78.46,576.0,215.76,3485.6
21,2024-10-11,2024-09-27,2024-10-10,EMP-020,Jenna Foster,Legal Assistant,HOH,Yes,2480.77,0.0,2480.77,248.08,80.0,245.6,153.81,35.97,0.0,76.16,93.03,1.74,2.0,608.31,328.08,1544.38,153.81,35.97,0.0,0.0,14.88,74.42,240.0,204.66,2999.85
21,2024-10-11,2024-09-27,2024-10-10,EMP-021,Maria Iglesias,Legal Assistant,Single,Yes,2346.15,0.0,2346.15,140.77,80.0,242.59,145.46,34.02,0.0,72.03,87.98,1.64,2.0,585.72,220.77,1539.66,145.46,34.02,0.0,0.0,14.08,70.38,240.0,193.56,2850.09
21,2024-10-11,2024-09-27,2024-10-10,EMP-022,Devin Russo,Legal Assistant,MFJ,Yes,2230.77,0.0,2230.77,178.46,80.0,225.75,138.31,32.35,0.0,68.48,83.65,1.56,2.0,552.1,258.46,1420.21,138.31,32.35,0.0,0.0,13.38,66.92,240.0,184.04,2721.73
21,2024-10-11,2024-09-27,2024-10-10,EMP-023,Linda Pemberton,Administrative,HOH,Yes,2384.62,0.0,2384.62,0.0,80.0,262.31,147.85,34.58,0.0,73.21,89.42,1.67,2.0,611.04,80.0,1693.58,147.85,34.58,0.0,0.0,14.31,71.54,240.0,196.74,2892.9
21,2024-10-11,2024-09-27,2024-10-10,EMP-024,Karen Yoshida,Administrative,Single,Yes,2000.0,0.0,2000.0,0.0,80.0,220.0,124.0,29.0,0.0,61.4,75.0,1.4,2.0,512.8,80.0,1407.2,124.0,29.0,0.0,0.0,12.0,60.0,240.0,165.0,2465.0
21,2024-10-11,2024-09-27,2024-10-10,EMP-025,Anthony Castellanos,Bookkeeper,Single,Yes,3076.92,0.0,3076.92,0.0,90.0,430.77,190.77,44.62,0.0,94.46,115.38,2.15,2.0,880.15,90.0,2106.77,190.77,44.62,0.0,0.0,18.46,92.31,270.0,253.85,3693.08
22,2024-10-25,2024-10-11,2024-10-24,EMP-009,Nathan Brooks,Associate,Single,Yes,7115.38,0.0,7115.38,0.0,95.0,1423.08,441.15,103.17,0.0,218.44,266.83,4.98,2.0,2459.65,95.0,4560.73,441.15,103.17,0.0,0.0,42.69,213.46,285.0,587.01,8200.85
22,2024-10-25,2024-10-11,2024-10-24,EMP-010,Aiden Park,Associate,Single,Yes,6634.62,0.0,6634.62,0.0,95.0,1326.92,411.35,96.2,0.0,203.68,248.8,4.64,2.0,2293.59,95.0,4246.03,411.35,96.2,0.0,0.0,39.81,199.04,285.0,547.36,7666.02
22,2024-10-25,2024-10-11,2024-10-24,EMP-011,Maya Reyes,Associate,MFJ,Yes,6153.85,0.0,6153.85,0.0,228.0,1230.77,381.54,89.23,0.0,188.92,230.77,4.31,2.0,2127.54,228.0,3798.31,381.54,89.23,0.0,0.0,36.92,184.62,684.0,507.69,7530.16
22,2024-10-25,2024-10-11,2024-10-24,EMP-012,Tomas Aguilar,Associate,MFJ,Yes,5673.08,0.0,5673.08,0.0,228.0,1134.62,351.73,82.26,0.0,174.16,212.74,3.97,2.0,1961.48,228.0,3483.6,351.73,82.26,0.0,0.0,34.04,170.19,684.0,468.03,6995.3
22,2024-10-25,2024-10-11,2024-10-24,EMP-013,Hannah Whitfield,Associate,MFJ,Yes,5192.31,0.0,5192.31,0.0,95.0,1038.46,321.92,75.29,0.0,159.4,194.71,3.63,2.0,1795.41,95.0,3301.9,321.92,75.29,0.0,0.0,31.15,155.77,285.0,428.36,6061.44
22,2024-10-25,2024-10-11,2024-10-24,EMP-015,Frederick Wagner,Of-Counsel,Single,No,9423.08,0.0,9423.08,0.0,228.0,2073.08,0.0,136.63,65.77,289.29,324.15,6.6,2.0,2897.52,228.0,6297.56,0.0,136.63,0.0,0.0,56.54,282.69,684.0,193.17,10582.94
22,2024-10-25,2024-10-11,2024-10-24,EMP-014,Catherine Mbeki,Of-Counsel,Single,Yes,8269.23,0.0,8269.23,0.0,95.0,1819.23,0.0,119.9,0.0,253.87,310.1,5.79,2.0,2510.89,95.0,5663.34,0.0,119.9,0.0,0.0,49.62,248.08,285.0,169.52,8971.83
22,2024-10-25,2024-10-11,2024-10-24,EMP-016,Rebecca Tanaka,Paralegal,MFJ,Yes,3538.46,0.0,3538.46,212.31,90.0,432.4,219.38,51.31,0.0,108.63,132.69,2.48,2.0,948.89,302.31,2287.26,219.38,51.31,0.0,0.0,21.23,106.15,270.0,291.92,4206.53
22,2024-10-25,2024-10-11,2024-10-24,EMP-017,Leon Beaumont,Paralegal,MFJ,Yes,3269.23,0.0,3269.23,0.0,216.0,425.0,202.69,47.4,0.0,100.37,122.6,2.29,2.0,902.35,216.0,2150.88,202.69,47.4,0.0,0.0,19.62,98.08,648.0,269.71,4285.02
22,2024-10-25,2024-10-11,2024-10-24,EMP-018,Sofia Delgado,Paralegal,MFJ,No,3000.0,0.0,3000.0,0.0,90.0,390.0,186.0,43.5,0.0,92.1,103.2,2.1,2.0,818.9,90.0,2091.1,186.0,43.5,0.0,0.0,18.0,90.0,270.0,247.5,3607.5
22,2024-10-25,2024-10-11,2024-10-24,EMP-019,Tasha Williams,Legal Assistant,Single,Yes,2615.38,0.0,2615.38,0.0,192.0,287.69,162.15,37.92,0.0,80.29,98.08,1.83,2.0,669.96,192.0,1753.42,162.15,37.92,0.0,0.0,15.69,78.46,576.0,215.76,3485.6
22,2024-10-25,2024-10-11,2024-10-24,EMP-020,Jenna Foster,Legal Assistant,HOH,Yes,2480.77,0.0,2480.77,248.08,80.0,245.6,153.81,35.97,0.0,76.16,93.03,1.74,2.0,608.31,328.08,1544.38,153.81,35.97,0.0,0.0,14.88,74.42,240.0,204.66,2999.85
22,2024-10-25,2024-10-11,2024-10-24,EMP-021,Maria Iglesias,Legal Assistant,Single,Yes,2346.15,0.0,2346.15,140.77,80.0,242.59,145.46,34.02,0.0,72.03,87.98,1.64,2.0,585.72,220.77,1539.66,145.46,34.02,0.0,0.0,14.08,70.38,240.0,193.56,2850.09
22,2024-10-25,2024-10-11,2024-10-24,EMP-022,Devin Russo,Legal Assistant,MFJ,Yes,2230.77,0.0,2230.77,178.46,80.0,225.75,138.31,32.35,0.0,68.48,83.65,1.56,2.0,552.1,258.46,1420.21,138.31,32.35,0.0,0.0,13.38,66.92,240.0,184.04,2721.73
22,2024-10-25,2024-10-11,2024-10-24,EMP-023,Linda Pemberton,Administrative,HOH,Yes,2384.62,0.0,2384.62,0.0,80.0,262.31,147.85,34.58,0.0,73.21,89.42,1.67,2.0,611.04,80.0,1693.58,147.85,34.58,0.0,0.0,14.31,71.54,240.0,196.74,2892.9
22,2024-10-25,2024-10-11,2024-10-24,EMP-024,Karen Yoshida,Administrative,Single,Yes,2000.0,0.0,2000.0,0.0,80.0,220.0,124.0,29.0,0.0,61.4,75.0,1.4,2.0,512.8,80.0,1407.2,124.0,29.0,0.0,0.0,12.0,60.0,240.0,165.0,2465.0
22,2024-10-25,2024-10-11,2024-10-24,EMP-025,Anthony Castellanos,Bookkeeper,Single,Yes,3076.92,0.0,3076.92,0.0,90.0,430.77,190.77,44.62,0.0,94.46,115.38,2.15,2.0,880.15,90.0,2106.77,190.77,44.62,0.0,0.0,18.46,92.31,270.0,253.85,3693.08
23,2024-11-08,2024-10-25,2024-11-07,EMP-009,Nathan Brooks,Associate,Single,Yes,7115.38,0.0,7115.38,0.0,95.0,1423.08,441.15,103.17,0.0,218.44,266.83,4.98,2.0,2459.65,95.0,4560.73,441.15,103.17,0.0,0.0,42.69,213.46,285.0,587.01,8200.85
23,2024-11-08,2024-10-25,2024-11-07,EMP-010,Aiden Park,Associate,Single,Yes,6634.62,0.0,6634.62,0.0,95.0,1326.92,411.35,96.2,0.0,203.68,248.8,4.64,2.0,2293.59,95.0,4246.03,411.35,96.2,0.0,0.0,39.81,199.04,285.0,547.36,7666.02
23,2024-11-08,2024-10-25,2024-11-07,EMP-011,Maya Reyes,Associate,MFJ,Yes,6153.85,0.0,6153.85,0.0,228.0,1230.77,381.54,89.23,0.0,188.92,230.77,4.31,2.0,2127.54,228.0,3798.31,381.54,89.23,0.0,0.0,36.92,184.62,684.0,507.69,7530.16
23,2024-11-08,2024-10-25,2024-11-07,EMP-012,Tomas Aguilar,Associate,MFJ,Yes,5673.08,0.0,5673.08,0.0,228.0,1134.62,351.73,82.26,0.0,174.16,212.74,3.97,2.0,1961.48,228.0,3483.6,351.73,82.26,0.0,0.0,34.04,170.19,684.0,468.03,6995.3
23,2024-11-08,2024-10-25,2024-11-07,EMP-013,Hannah Whitfield,Associate,MFJ,Yes,5192.31,0.0,5192.31,0.0,95.0,1038.46,321.92,75.29,0.0,159.4,194.71,3.63,2.0,1795.41,95.0,3301.9,321.92,75.29,0.0,0.0,31.15,155.77,285.0,428.36,6061.44
23,2024-11-08,2024-10-25,2024-11-07,EMP-015,Frederick Wagner,Of-Counsel,Single,No,9423.08,0.0,9423.08,0.0,228.0,2073.08,0.0,136.63,84.81,289.29,324.15,6.6,2.0,2916.56,228.0,6278.52,0.0,136.63,0.0,0.0,56.54,282.69,684.0,193.17,10582.94
23,2024-11-08,2024-10-25,2024-11-07,EMP-014,Catherine Mbeki,Of-Counsel,Single,Yes,8269.23,0.0,8269.23,0.0,95.0,1819.23,0.0,119.9,0.0,253.87,310.1,5.79,2.0,2510.89,95.0,5663.34,0.0,119.9,0.0,0.0,49.62,248.08,285.0,169.52,8971.83
23,2024-11-08,2024-10-25,2024-11-07,EMP-016,Rebecca Tanaka,Paralegal,MFJ,Yes,3538.46,0.0,3538.46,212.31,90.0,432.4,219.38,51.31,0.0,108.63,132.69,2.48,2.0,948.89,302.31,2287.26,219.38,51.31,0.0,0.0,21.23,106.15,270.0,291.92,4206.53
23,2024-11-08,2024-10-25,2024-11-07,EMP-017,Leon Beaumont,Paralegal,MFJ,Yes,3269.23,0.0,3269.23,0.0,216.0,425.0,202.69,47.4,0.0,100.37,122.6,2.29,2.0,902.35,216.0,2150.88,202.69,47.4,0.0,0.0,19.62,98.08,648.0,269.71,4285.02
23,2024-11-08,2024-10-25,2024-11-07,EMP-018,Sofia Delgado,Paralegal,MFJ,No,3000.0,0.0,3000.0,0.0,90.0,390.0,186.0,43.5,0.0,92.1,103.2,2.1,2.0,818.9,90.0,2091.1,186.0,43.5,0.0,0.0,18.0,90.0,270.0,247.5,3607.5
23,2024-11-08,2024-10-25,2024-11-07,EMP-019,Tasha Williams,Legal Assistant,Single,Yes,2615.38,0.0,2615.38,0.0,192.0,287.69,162.15,37.92,0.0,80.29,98.08,1.83,2.0,669.96,192.0,1753.42,162.15,37.92,0.0,0.0,15.69,78.46,576.0,215.76,3485.6
23,2024-11-08,2024-10-25,2024-11-07,EMP-020,Jenna Foster,Legal Assistant,HOH,Yes,2480.77,0.0,2480.77,248.08,80.0,245.6,153.81,35.97,0.0,76.16,93.03,1.74,2.0,608.31,328.08,1544.38,153.81,35.97,0.0,0.0,14.88,74.42,240.0,204.66,2999.85
23,2024-11-08,2024-10-25,2024-11-07,EMP-021,Maria Iglesias,Legal Assistant,Single,Yes,2346.15,0.0,2346.15,140.77,80.0,242.59,145.46,34.02,0.0,72.03,87.98,1.64,2.0,585.72,220.77,1539.66,145.46,34.02,0.0,0.0,14.08,70.38,240.0,193.56,2850.09
23,2024-11-08,2024-10-25,2024-11-07,EMP-022,Devin Russo,Legal Assistant,MFJ,Yes,2230.77,0.0,2230.77,178.46,80.0,225.75,138.31,32.35,0.0,68.48,83.65,1.56,2.0,552.1,258.46,1420.21,138.31,32.35,0.0,0.0,13.38,66.92,240.0,184.04,2721.73
23,2024-11-08,2024-10-25,2024-11-07,EMP-023,Linda Pemberton,Administrative,HOH,Yes,2384.62,0.0,2384.62,0.0,80.0,262.31,147.85,34.58,0.0,73.21,89.42,1.67,2.0,611.04,80.0,1693.58,147.85,34.58,0.0,0.0,14.31,71.54,240.0,196.74,2892.9
23,2024-11-08,2024-10-25,2024-11-07,EMP-024,Karen Yoshida,Administrative,Single,Yes,2000.0,0.0,2000.0,0.0,80.0,220.0,124.0,29.0,0.0,61.4,75.0,1.4,2.0,512.8,80.0,1407.2,124.0,29.0,0.0,0.0,12.0,60.0,240.0,165.0,2465.0
23,2024-11-08,2024-10-25,2024-11-07,EMP-025,Anthony Castellanos,Bookkeeper,Single,Yes,3076.92,0.0,3076.92,0.0,90.0,430.77,190.77,44.62,0.0,94.46,115.38,2.15,2.0,880.15,90.0,2106.77,190.77,44.62,0.0,0.0,18.46,92.31,270.0,253.85,3693.08
24,2024-11-22,2024-11-08,2024-11-21,EMP-009,Nathan Brooks,Associate,Single,Yes,7115.38,0.0,7115.38,0.0,95.0,1423.08,306.67,103.17,0.0,218.44,266.83,4.98,2.0,2325.17,95.0,4695.21,306.67,103.17,0.0,0.0,42.69,213.46,285.0,452.53,8066.37
24,2024-11-22,2024-11-08,2024-11-21,EMP-010,Aiden Park,Associate,Single,Yes,6634.62,0.0,6634.62,0.0,95.0,1326.92,411.35,96.2,0.0,203.68,248.8,4.64,2.0,2293.59,95.0,4246.03,411.35,96.2,0.0,0.0,39.81,199.04,285.0,547.36,7666.02
24,2024-11-22,2024-11-08,2024-11-21,EMP-011,Maya Reyes,Associate,MFJ,Yes,6153.85,0.0,6153.85,0.0,228.0,1230.77,381.54,89.23,0.0,188.92,230.77,4.31,2.0,2127.54,228.0,3798.31,381.54,89.23,0.0,0.0,36.92,184.62,684.0,507.69,7530.16
24,2024-11-22,2024-11-08,2024-11-21,EMP-012,Tomas Aguilar,Associate,MFJ,Yes,5673.08,0.0,5673.08,0.0,228.0,1134.62,351.73,82.26,0.0,174.16,212.74,3.97,2.0,1961.48,228.0,3483.6,351.73,82.26,0.0,0.0,34.04,170.19,684.0,468.03,6995.3
24,2024-11-22,2024-11-08,2024-11-21,EMP-013,Hannah Whitfield,Associate,MFJ,Yes,5192.31,0.0,5192.31,0.0,95.0,1038.46,321.92,75.29,0.0,159.4,194.71,3.63,2.0,1795.41,95.0,3301.9,321.92,75.29,0.0,0.0,31.15,155.77,285.0,428.36,6061.44
24,2024-11-22,2024-11-08,2024-11-21,EMP-015,Frederick Wagner,Of-Counsel,Single,No,9423.08,0.0,9423.08,0.0,228.0,2073.08,0.0,136.63,84.81,289.29,324.15,6.6,2.0,2916.56,228.0,6278.52,0.0,136.63,0.0,0.0,56.54,282.69,684.0,193.17,10582.94
24,2024-11-22,2024-11-08,2024-11-21,EMP-014,Catherine Mbeki,Of-Counsel,Single,Yes,8269.23,0.0,8269.23,0.0,95.0,1819.23,0.0,119.9,0.0,253.87,310.1,5.79,2.0,2510.89,95.0,5663.34,0.0,119.9,0.0,0.0,49.62,248.08,285.0,169.52,8971.83
24,2024-11-22,2024-11-08,2024-11-21,EMP-016,Rebecca Tanaka,Paralegal,MFJ,Yes,3538.46,0.0,3538.46,212.31,90.0,432.4,219.38,51.31,0.0,108.63,132.69,2.48,2.0,948.89,302.31,2287.26,219.38,51.31,0.0,0.0,21.23,106.15,270.0,291.92,4206.53
24,2024-11-22,2024-11-08,2024-11-21,EMP-017,Leon Beaumont,Paralegal,MFJ,Yes,3269.23,0.0,3269.23,0.0,216.0,425.0,202.69,47.4,0.0,100.37,122.6,2.29,2.0,902.35,216.0,2150.88,202.69,47.4,0.0,0.0,19.62,98.08,648.0,269.71,4285.02
24,2024-11-22,2024-11-08,2024-11-21,EMP-018,Sofia Delgado,Paralegal,MFJ,No,3000.0,0.0,3000.0,0.0,90.0,390.0,186.0,43.5,0.0,92.1,103.2,2.1,2.0,818.9,90.0,2091.1,186.0,43.5,0.0,0.0,18.0,90.0,270.0,247.5,3607.5
24,2024-11-22,2024-11-08,2024-11-21,EMP-019,Tasha Williams,Legal Assistant,Single,Yes,2615.38,0.0,2615.38,0.0,192.0,287.69,162.15,37.92,0.0,80.29,98.08,1.83,2.0,669.96,192.0,1753.42,162.15,37.92,0.0,0.0,15.69,78.46,576.0,215.76,3485.6
24,2024-11-22,2024-11-08,2024-11-21,EMP-020,Jenna Foster,Legal Assistant,HOH,Yes,2480.77,0.0,2480.77,248.08,80.0,245.6,153.81,35.97,0.0,76.16,93.03,1.74,2.0,608.31,328.08,1544.38,153.81,35.97,0.0,0.0,14.88,74.42,240.0,204.66,2999.85
24,2024-11-22,2024-11-08,2024-11-21,EMP-021,Maria Iglesias,Legal Assistant,Single,Yes,2346.15,0.0,2346.15,140.77,80.0,242.59,145.46,34.02,0.0,72.03,87.98,1.64,2.0,585.72,220.77,1539.66,145.46,34.02,0.0,0.0,14.08,70.38,240.0,193.56,2850.09
24,2024-11-22,2024-11-08,2024-11-21,EMP-022,Devin Russo,Legal Assistant,MFJ,Yes,2230.77,0.0,2230.77,178.46,80.0,225.75,138.31,32.35,0.0,68.48,83.65,1.56,2.0,552.1,258.46,1420.21,138.31,32.35,0.0,0.0,13.38,66.92,240.0,184.04,2721.73
24,2024-11-22,2024-11-08,2024-11-21,EMP-023,Linda Pemberton,Administrative,HOH,Yes,2384.62,0.0,2384.62,0.0,80.0,262.31,147.85,34.58,0.0,73.21,89.42,1.67,2.0,611.04,80.0,1693.58,147.85,34.58,0.0,0.0,14.31,71.54,240.0,196.74,2892.9
24,2024-11-22,2024-11-08,2024-11-21,EMP-024,Karen Yoshida,Administrative,Single,Yes,2000.0,0.0,2000.0,0.0,80.0,220.0,124.0,29.0,0.0,61.4,75.0,1.4,2.0,512.8,80.0,1407.2,124.0,29.0,0.0,0.0,12.0,60.0,240.0,165.0,2465.0
24,2024-11-22,2024-11-08,2024-11-21,EMP-025,Anthony Castellanos,Bookkeeper,Single,Yes,3076.92,0.0,3076.92,0.0,90.0,430.77,190.77,44.62,0.0,94.46,115.38,2.15,2.0,880.15,90.0,2106.77,190.77,44.62,0.0,0.0,18.46,92.31,270.0,253.85,3693.08
25,2024-12-06,2024-11-22,2024-12-05,EMP-009,Nathan Brooks,Associate,Single,Yes,7115.38,0.0,7115.38,0.0,95.0,1423.08,0.0,103.17,0.0,218.44,266.83,4.98,2.0,2018.5,95.0,5001.88,0.0,103.17,0.0,0.0,42.69,213.46,285.0,145.86,7759.7
25,2024-12-06,2024-11-22,2024-12-05,EMP-010,Aiden Park,Associate,Single,Yes,6634.62,0.0,6634.62,0.0,95.0,1326.92,411.35,96.2,0.0,203.68,248.8,4.64,2.0,2293.59,95.0,4246.03,411.35,96.2,0.0,0.0,39.81,199.04,285.0,547.36,7666.02
25,2024-12-06,2024-11-22,2024-12-05,EMP-011,Maya Reyes,Associate,MFJ,Yes,6153.85,0.0,6153.85,0.0,228.0,1230.77,381.54,89.23,0.0,188.92,230.77,4.31,2.0,2127.54,228.0,3798.31,381.54,89.23,0.0,0.0,36.92,184.62,684.0,507.69,7530.16
25,2024-12-06,2024-11-22,2024-12-05,EMP-012,Tomas Aguilar,Associate,MFJ,Yes,5673.08,0.0,5673.08,0.0,228.0,1134.62,351.73,82.26,0.0,174.16,212.74,3.97,2.0,1961.48,228.0,3483.6,351.73,82.26,0.0,0.0,34.04,170.19,684.0,468.03,6995.3
25,2024-12-06,2024-11-22,2024-12-05,EMP-013,Hannah Whitfield,Associate,MFJ,Yes,5192.31,0.0,5192.31,0.0,95.0,1038.46,321.92,75.29,0.0,159.4,194.71,3.63,2.0,1795.41,95.0,3301.9,321.92,75.29,0.0,0.0,31.15,155.77,285.0,428.36,6061.44
25,2024-12-06,2024-11-22,2024-12-05,EMP-015,Frederick Wagner,Of-Counsel,Single,No,9423.08,0.0,9423.08,0.0,228.0,2073.08,0.0,136.63,84.81,289.29,324.15,6.6,2.0,2916.56,228.0,6278.52,0.0,136.63,0.0,0.0,56.54,282.69,684.0,193.17,10582.94
25,2024-12-06,2024-11-22,2024-12-05,EMP-014,Catherine Mbeki,Of-Counsel,Single,Yes,8269.23,0.0,8269.23,0.0,95.0,1819.23,0.0,119.9,60.58,253.87,310.1,5.79,2.0,2571.47,95.0,5602.76,0.0,119.9,0.0,0.0,49.62,248.08,285.0,169.52,8971.83
25,2024-12-06,2024-11-22,2024-12-05,EMP-016,Rebecca Tanaka,Paralegal,MFJ,Yes,3538.46,0.0,3538.46,212.31,90.0,432.4,219.38,51.31,0.0,108.63,132.69,2.48,2.0,948.89,302.31,2287.26,219.38,51.31,0.0,0.0,21.23,106.15,270.0,291.92,4206.53
25,2024-12-06,2024-11-22,2024-12-05,EMP-017,Leon Beaumont,Paralegal,MFJ,Yes,3269.23,0.0,3269.23,0.0,216.0,425.0,202.69,47.4,0.0,100.37,122.6,2.29,2.0,902.35,216.0,2150.88,202.69,47.4,0.0,0.0,19.62,98.08,648.0,269.71,4285.02
25,2024-12-06,2024-11-22,2024-12-05,EMP-018,Sofia Delgado,Paralegal,MFJ,No,3000.0,0.0,3000.0,0.0,90.0,390.0,186.0,43.5,0.0,92.1,103.2,2.1,2.0,818.9,90.0,2091.1,186.0,43.5,0.0,0.0,18.0,90.0,270.0,247.5,3607.5
25,2024-12-06,2024-11-22,2024-12-05,EMP-019,Tasha Williams,Legal Assistant,Single,Yes,2615.38,0.0,2615.38,0.0,192.0,287.69,162.15,37.92,0.0,80.29,98.08,1.83,2.0,669.96,192.0,1753.42,162.15,37.92,0.0,0.0,15.69,78.46,576.0,215.76,3485.6
25,2024-12-06,2024-11-22,2024-12-05,EMP-020,Jenna Foster,Legal Assistant,HOH,Yes,2480.77,0.0,2480.77,248.08,80.0,245.6,153.81,35.97,0.0,76.16,93.03,1.74,2.0,608.31,328.08,1544.38,153.81,35.97,0.0,0.0,14.88,74.42,240.0,204.66,2999.85
25,2024-12-06,2024-11-22,2024-12-05,EMP-021,Maria Iglesias,Legal Assistant,Single,Yes,2346.15,0.0,2346.15,140.77,80.0,242.59,145.46,34.02,0.0,72.03,87.98,1.64,2.0,585.72,220.77,1539.66,145.46,34.02,0.0,0.0,14.08,70.38,240.0,193.56,2850.09
25,2024-12-06,2024-11-22,2024-12-05,EMP-022,Devin Russo,Legal Assistant,MFJ,Yes,2230.77,0.0,2230.77,178.46,80.0,225.75,138.31,32.35,0.0,68.48,83.65,1.56,2.0,552.1,258.46,1420.21,138.31,32.35,0.0,0.0,13.38,66.92,240.0,184.04,2721.73
25,2024-12-06,2024-11-22,2024-12-05,EMP-023,Linda Pemberton,Administrative,HOH,Yes,2384.62,0.0,2384.62,0.0,80.0,262.31,147.85,34.58,0.0,73.21,89.42,1.67,2.0,611.04,80.0,1693.58,147.85,34.58,0.0,0.0,14.31,71.54,240.0,196.74,2892.9
25,2024-12-06,2024-11-22,2024-12-05,EMP-024,Karen Yoshida,Administrative,Single,Yes,2000.0,0.0,2000.0,0.0,80.0,220.0,124.0,29.0,0.0,61.4,75.0,1.4,2.0,512.8,80.0,1407.2,124.0,29.0,0.0,0.0,12.0,60.0,240.0,165.0,2465.0
25,2024-12-06,2024-11-22,2024-12-05,EMP-025,Anthony Castellanos,Bookkeeper,Single,Yes,3076.92,0.0,3076.92,0.0,90.0,430.77,190.77,44.62,0.0,94.46,115.38,2.15,2.0,880.15,90.0,2106.77,190.77,44.62,0.0,0.0,18.46,92.31,270.0,253.85,3693.08
26,2024-12-20,2024-12-06,2024-12-19,EMP-009,Nathan Brooks,Associate,Single,Yes,7115.38,22200.0,29315.38,0.0,95.0,5863.08,0.0,425.07,64.8,899.98,1099.33,20.52,2.0,8374.78,95.0,20845.6,0.0,425.07,0.0,0.0,175.89,879.46,285.0,600.96,31080.8
26,2024-12-20,2024-12-06,2024-12-19,EMP-010,Aiden Park,Associate,Single,Yes,6634.62,20700.0,27334.62,0.0,95.0,5466.92,169.45,396.35,0.0,839.17,1025.05,19.13,2.0,7918.07,95.0,19321.55,169.54,396.35,0.0,0.0,164.01,820.04,285.0,729.9,29169.56
26,2024-12-20,2024-12-06,2024-12-19,EMP-011,Maya Reyes,Associate,MFJ,Yes,6153.85,19200.0,25353.85,0.0,228.0,5070.77,914.7,367.63,0.0,778.36,950.77,17.75,2.0,8101.98,228.0,17023.87,914.73,367.63,0.0,0.0,152.12,760.62,684.0,1434.48,28232.95
26,2024-12-20,2024-12-06,2024-12-19,EMP-012,Tomas Aguilar,Associate,MFJ,Yes,5673.08,17700.0,23373.08,0.0,228.0,4674.62,1449.13,338.91,0.0,717.55,876.49,16.36,2.0,8075.06,228.0,15070.02,1449.13,338.91,0.0,0.0,140.24,701.19,684.0,1928.28,26686.55
26,2024-12-20,2024-12-06,2024-12-19,EMP-013,Hannah Whitfield,Associate,MFJ,Yes,5192.31,16200.0,21392.31,0.0,95.0,4278.46,1326.32,310.19,0.0,656.74,802.21,14.97,2.0,7390.89,95.0,13906.42,1326.32,310.19,0.0,0.0,128.35,641.77,285.0,1764.86,24083.94
26,2024-12-20,2024-12-06,2024-12-19,EMP-015,Frederick Wagner,Of-Counsel,Single,No,9423.08,24500.0,33923.08,0.0,228.0,7463.08,0.0,491.88,305.31,1041.44,1166.95,23.75,2.0,10494.41,228.0,23200.67,0.0,491.88,0.0,0.0,203.54,1017.69,684.0,695.42,36320.19
26,2024-12-20,2024-12-06,2024-12-19,EMP-014,Catherine Mbeki,Of-Counsel,Single,Yes,8269.23,21500.0,29769.23,0.0,95.0,6549.23,0.0,431.65,267.92,913.92,1116.35,20.84,2.0,9301.91,95.0,20372.32,0.0,431.65,0.0,0.0,178.62,893.08,285.0,610.27,31557.58
26,2024-12-20,2024-12-06,2024-12-19,EMP-016,Rebecca Tanaka,Paralegal,MFJ,Yes,3538.46,4600.0,8138.46,488.31,90.0,994.52,504.58,118.01,0.0,249.85,305.19,5.7,2.0,2179.85,578.31,5380.3,504.58,118.01,0.0,0.0,48.83,244.15,270.0,671.42,9324.03
26,2024-12-20,2024-12-06,2024-12-19,EMP-017,Leon Beaumont,Paralegal,MFJ,Yes,3269.23,4250.0,7519.23,0.0,216.0,977.5,466.19,109.03,0.0,230.84,281.97,5.26,2.0,2072.79,216.0,5230.44,466.19,109.03,0.0,0.0,45.12,225.58,648.0,620.34,9013.15
26,2024-12-20,2024-12-06,2024-12-19,EMP-018,Sofia Delgado,Paralegal,MFJ,No,3000.0,3900.0,6900.0,0.0,90.0,897.0,427.8,100.05,0.0,211.83,237.36,4.83,2.0,1880.87,90.0,4929.13,427.8,100.05,0.0,0.0,41.4,207.0,270.0,569.25,7946.25
